day,lat,lon
Monday,42.274654,-71.103838
Monday,42.273448,-71.105048
Monday,42.273393,-71.105109
Monday,42.273129,-71.105379
Monday,42.273063,-71.105448
Monday,42.272951,-71.10556
Monday,42.27284,-71.105791
Monday,42.273106,-71.104771
Monday,42.273174,-71.104703
Monday,42.273218,-71.104657
Monday,42.27255,-71.105325
Monday,42.272813,-71.105064
Monday,42.273574,-71.1043
Monday,42.29768,-71.07495
Monday,42.29768,-71.07495
Monday,42.29761,-71.07513
Monday,42.29731,-71.07552
Monday,42.29731,-71.07552
Monday,42.29731,-71.07552
Monday,42.28861,-71.15404
Monday,42.28882,-71.1542
Monday,42.28852,-71.15425
Monday,42.28873,-71.15442
Monday,42.28843,-71.15448
Monday,42.28852,-71.15425
Monday,42.28863,-71.15462
Monday,42.28863,-71.15462
Monday,42.28892,-71.15398
Monday,42.28892,-71.15398
Monday,42.300413,-71.134372
Monday,42.30012,-71.13059
Monday,42.300052,-71.129665
Monday,42.301799,-71.133096
Monday,42.303978,-71.136707
Monday,42.304977,-71.137341
Monday,42.30128,-71.13317
Monday,42.30164,-71.13252
Monday,42.30176,-71.13287
Monday,42.30182,-71.13329
Monday,42.30042,-71.12912
Monday,42.273936,-71.103907
Monday,42.274116,-71.103728
Monday,42.274294,-71.103548
Monday,42.277621,-71.100166
Monday,42.279159,-71.098932
Monday,42.279081,-71.099039
Monday,42.27652,-71.10135
Monday,42.27659,-71.10178
Monday,42.27612,-71.1018
Monday,42.27638,-71.10198
Monday,42.27621,-71.10216
Monday,42.27476,-71.10296
Monday,42.27456,-71.10381
Monday,42.274361,-71.104132
Monday,42.27863,-71.09897
Monday,42.2788,-71.0993
Monday,42.27874,-71.0994
Monday,42.2785,-71.0992
Monday,42.27241,-71.10644
Monday,42.27834,-71.0994
Monday,42.27845,-71.09982
Monday,42.27818,-71.09965
Monday,42.278421,-71.10004
Monday,42.27794,-71.10046
Monday,42.27783,-71.10002
Monday,42.27773,-71.10011
Monday,42.2775,-71.10037
Monday,42.27715,-71.10073
Monday,42.27703,-71.10083
Monday,42.27692,-71.10091
Monday,42.27676,-71.10111
Monday,42.27863,-71.09897
Monday,42.27863,-71.09897
Monday,42.27898,-71.0991
Monday,42.291945,-71.154885
Monday,42.29197,-71.15471
Monday,42.29208,-71.15457
Monday,42.29184,-71.15425
Monday,42.292311,-71.154179
Monday,42.29239,-71.15405
Monday,42.29183,-71.15494
Monday,42.29194,-71.15409
Monday,42.29194,-71.15409
Monday,42.29163,-71.15459
Monday,42.29163,-71.15459
Monday,42.32134,-71.07891
Monday,42.32099,-71.07895
Monday,42.321251,-71.07858
Monday,42.32096,-71.07889
Monday,42.320777,-71.078624
Monday,42.32104,-71.07821
Monday,42.32073,-71.078524
Monday,42.32125,-71.07957
Monday,42.32061,-71.07804
Monday,42.321155,-71.079398
Monday,42.320576,-71.077948
Monday,42.32105,-71.07912
Monday,42.32105,-71.07912
Monday,42.32105,-71.07912
Monday,42.32105,-71.07912
Monday,42.32105,-71.07912
Monday,42.32105,-71.07912
Monday,42.32096,-71.07889
Monday,42.32113,-71.07844
Monday,42.32089,-71.07877
Monday,42.3211,-71.07834
Monday,42.32125,-71.07957
Monday,42.32125,-71.07957
Monday,42.32125,-71.07957
Monday,42.32125,-71.07957
Monday,42.32125,-71.07957
Monday,42.32125,-71.07957
Monday,42.32125,-71.07957
Monday,42.32102,-71.07814
Monday,42.32072,-71.07839
Monday,42.32098,-71.07808
Monday,42.302221,-71.139365
Monday,42.30058,-71.12958
Monday,42.30111,-71.13127
Monday,42.30102,-71.13235
Monday,42.301552,-71.131618
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
