Recycling,Lat,Long
F,42.357925,-71.131566
F,42.35768,-71.13224
F,42.35768,-71.13224
F,42.357863,-71.132675
F,42.357861,-71.132717
F,42.35816,-71.13193
F,42.35816,-71.13193
F,42.35814,-71.1321
F,42.35814,-71.1321
F,42.359395,-71.136383
F,42.358998,-71.136254
F,42.359356,-71.136228
F,42.358977,-71.136107
F,42.358923,-71.135822
F,42.358923,-71.135822
F,42.358923,-71.135822
F,42.359282,-71.135675
F,42.35919,-71.1353
F,42.358845,-71.135474
F,42.358845,-71.135474
F,42.358845,-71.135474
F,42.358816,-71.13529
F,42.358816,-71.13529
F,42.359426,-71.136544
F,42.359103,-71.134868
F,42.358769,-71.135094
F,42.35869,-71.13474
F,42.35899,-71.13432
F,42.35864,-71.13436
F,42.35894,-71.13409
F,42.3588,-71.13354
F,42.359034,-71.136387
F,42.358452,-71.133669
F,42.358452,-71.133669
F,42.35909,-71.13671
F,42.35909,-71.13671
F,42.359238,-71.1355
F,42.359238,-71.1355
F,42.35907,-71.13464
F,42.35907,-71.13464
F,42.35906,-71.136554
F,42.35903,-71.13449
F,42.35894,-71.13409
F,42.35894,-71.13409
F,42.35859,-71.13416
F,42.35859,-71.13416
F,42.358508,-71.133709
F,42.358508,-71.133709
F,42.3588,-71.13354
F,42.3588,-71.13354
F,42.35876,-71.13338
F,42.35876,-71.13338
F,42.359034,-71.136387
F,42.265453,-71.156632
F,42.265897,-71.156954
F,42.265989,-71.157029
F,42.266076,-71.157112
F,42.266165,-71.157188
F,42.265698,-71.157576
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.264469,-71.101143
F,42.35982,-71.12395
F,42.27244,-71.16163
F,42.27265,-71.16145
F,42.27246,-71.16179
F,42.27273,-71.16161
F,42.264985,-71.157391
F,42.265296,-71.157663
F,42.264677,-71.157583
F,42.264797,-71.157477
F,42.26516,-71.15764
F,42.29378,-71.0587
F,42.29367,-71.05865
F,42.294,-71.05923
F,42.2941,-71.05885
F,42.294007,-71.058764
F,42.29379,-71.05915
F,42.29379,-71.05915
F,42.29389,-71.05877
F,42.29389,-71.05877
F,42.29367,-71.05865
F,42.29367,-71.05865
F,42.294,-71.05923
F,42.294,-71.05923
F,42.29389,-71.05919
F,42.29389,-71.05919
F,42.29389,-71.05919
F,42.35982,-71.12395
F,42.35977,-71.12409
F,42.351691,-71.065212
F,42.324698,-71.06457
F,42.32565,-71.06227
F,42.325231,-71.06274
F,42.32565,-71.06227
F,42.32565,-71.06227
F,42.32565,-71.06227
F,42.264579,-71.10131
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.26478,-71.10154
F,42.264469,-71.101143
F,42.272553,-71.162031
F,42.2725,-71.16193
F,42.281865,-71.16952
F,42.28183,-71.16966
F,42.28215,-71.16974
F,42.28219,-71.16955
F,42.27283,-71.16177
F,42.265216,-71.157043
F,42.265602,-71.157395
F,42.265463,-71.157471
