day,lat,lon
Wednesday,42.37446,-71.059225
Wednesday,42.37481,-71.05996
Wednesday,42.37481,-71.05996
Wednesday,42.37416,-71.059056
Wednesday,42.37416,-71.059056
Wednesday,42.37478,-71.05989
Wednesday,42.374738,-71.059806
Wednesday,42.374738,-71.059806
Wednesday,42.374738,-71.059806
Wednesday,42.374557,-71.059427
Wednesday,42.374557,-71.059427
Wednesday,42.374557,-71.059427
Wednesday,42.374526,-71.059362
Wednesday,42.374526,-71.059362
Wednesday,42.374206,-71.058561
Wednesday,42.374206,-71.058561
Wednesday,42.374627,-71.059576
Wednesday,42.374627,-71.059576
Wednesday,42.374627,-71.059576
Wednesday,42.374593,-71.059502
Wednesday,42.374593,-71.059502
Wednesday,42.252627,-71.128961
Wednesday,42.252354,-71.129319
Wednesday,42.252403,-71.128784
Wednesday,42.252244,-71.129165
Wednesday,42.25219,-71.12899
Wednesday,42.25251,-71.12964
Wednesday,42.30518,-71.06168
Wednesday,42.30515,-71.06118
Wednesday,42.305093,-71.061656
Wednesday,42.305093,-71.061656
Wednesday,42.30487,-71.06158
Wednesday,42.37802,-71.06316
Wednesday,42.37856,-71.06487
Wednesday,42.37856,-71.06487
Wednesday,42.37856,-71.06487
Wednesday,42.378568,-71.06489
Wednesday,42.37884,-71.06491
Wednesday,42.37884,-71.06491
Wednesday,42.37884,-71.06491
Wednesday,42.377321,-71.062161
Wednesday,42.3076,-71.0634
Wednesday,42.30758,-71.06329
Wednesday,42.30734,-71.062865
Wednesday,42.30734,-71.062865
Wednesday,42.30734,-71.062865
Wednesday,42.374338,-71.060151
Wednesday,42.374065,-71.058445
Wednesday,42.374421,-71.059157
Wednesday,42.374181,-71.059214
Wednesday,42.37481,-71.05996
Wednesday,42.37481,-71.05996
Wednesday,42.37416,-71.059056
Wednesday,42.37416,-71.059056
Wednesday,42.374206,-71.058561
Wednesday,42.374213,-71.058493
Wednesday,42.3747,-71.05973
Wednesday,42.37466,-71.05965
Wednesday,42.374627,-71.059576
Wednesday,42.374593,-71.059502
Wednesday,42.374557,-71.059427
Wednesday,42.374526,-71.059362
Wednesday,42.37478,-71.05989
Wednesday,42.37478,-71.05989
Wednesday,42.37478,-71.05989
Wednesday,42.37478,-71.05989
Wednesday,42.374593,-71.059502
Wednesday,42.374466,-71.059132
Wednesday,42.252759,-71.129207
Wednesday,42.252149,-71.128792
Wednesday,42.25242,-71.12945
Wednesday,42.252468,-71.128901
Wednesday,42.30744,-71.0622
Wednesday,42.30706,-71.06264
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30786,-71.06391
Wednesday,42.30691,-71.06253
Wednesday,42.30683,-71.06191
Wednesday,42.30665,-71.06234
Wednesday,42.30656,-71.06227
Wednesday,42.30673,-71.06186
Wednesday,42.306589,-71.061823
Wednesday,42.306589,-71.061823
Wednesday,42.306589,-71.061823
Wednesday,42.30643,-71.06218
Wednesday,42.30634,-71.06168
Wednesday,42.30626,-71.06165
Wednesday,42.30604,-71.06205
Wednesday,42.30615,-71.06159
Wednesday,42.30594,-71.062
Wednesday,42.30583,-71.06195
Wednesday,42.30562,-71.06186
Wednesday,42.30553,-71.06182
Wednesday,42.252871,-71.129275
Wednesday,42.25261,-71.1291
Wednesday,42.25251,-71.12964
Wednesday,42.252164,-71.129117
Wednesday,42.25242,-71.12945
Wednesday,42.25242,-71.12945
Wednesday,42.25251,-71.12964
Wednesday,42.28675,-71.12645
Wednesday,42.28667,-71.12631
Wednesday,42.28658,-71.12617
Wednesday,42.2865,-71.12603
Wednesday,42.289035,-71.131866
Wednesday,42.28893,-71.13143
Wednesday,42.28913,-71.13177
Wednesday,42.28924,-71.13166
Wednesday,42.28886,-71.13202
Wednesday,42.28872,-71.13161
Wednesday,42.28913,-71.13177
Wednesday,42.28886,-71.13202
Wednesday,42.28886,-71.13202
Wednesday,42.28886,-71.13202
Wednesday,42.305609,-71.061331
Wednesday,42.307495,-71.063051
Wednesday,42.30561,-71.06138
Wednesday,42.30561,-71.06138
Wednesday,42.30528,-71.06129
Wednesday,42.30528,-71.06129
Wednesday,42.30515,-71.06118
Wednesday,42.30515,-71.06118
Wednesday,42.30504,-71.06113
Wednesday,42.30504,-71.06113
Wednesday,42.30504,-71.06113
Wednesday,42.30504,-71.06113
Wednesday,42.272608,-71.129412
Wednesday,42.270101,-71.130489
Wednesday,42.27259,-71.12964
Wednesday,42.26951,-71.13012
Wednesday,42.26912,-71.12994
Wednesday,42.26903,-71.12945
Wednesday,42.27249,-71.12989
Wednesday,42.27296,-71.1294
Wednesday,42.27224,-71.13028
Wednesday,42.27272,-71.1301
Wednesday,42.2721,-71.13041
Wednesday,42.27265,-71.13023
Wednesday,42.27175,-71.1306
Wednesday,42.27223,-71.13073
Wednesday,42.27154,-71.13063
Wednesday,42.27212,-71.1308
Wednesday,42.27137,-71.1306
Wednesday,42.27302,-71.12906
Wednesday,42.27099,-71.13049
Wednesday,42.27099,-71.13049
Wednesday,42.27099,-71.13049
Wednesday,42.27084,-71.1304
Wednesday,42.27131,-71.13095
Wednesday,42.27118,-71.13092
Wednesday,42.27067,-71.13032
Wednesday,42.27066,-71.1307
Wednesday,42.27053,-71.13063
Wednesday,42.27022,-71.13008
Wednesday,42.2704,-71.13058
Wednesday,42.273006,-71.129214
Wednesday,42.273,-71.12924
Wednesday,42.27249,-71.12989
Wednesday,42.27249,-71.12989
Wednesday,42.27296,-71.1294
Wednesday,42.27224,-71.13028
Wednesday,42.2721,-71.13041
Wednesday,42.2721,-71.13041
Wednesday,42.27191,-71.13052
Wednesday,42.27154,-71.13063
Wednesday,42.27137,-71.1306
Wednesday,42.27137,-71.1306
Wednesday,42.27115,-71.13057
Wednesday,42.27115,-71.13057
Wednesday,42.27022,-71.13008
Wednesday,42.27022,-71.13008
Wednesday,42.27022,-71.13008
Wednesday,42.30472,-71.06101
Wednesday,42.3076,-71.0634
Wednesday,42.3076,-71.0634
Wednesday,42.3076,-71.0634
Wednesday,42.30758,-71.06329
Wednesday,42.30758,-71.06329
Wednesday,42.30758,-71.06329
Wednesday,42.30752,-71.06321
Wednesday,42.307726,-71.063788
Wednesday,42.30528,-71.06129
Wednesday,42.305093,-71.061656
Wednesday,42.3078,-71.06366
Wednesday,42.30504,-71.06113
Wednesday,42.30493,-71.06109
Wednesday,42.305053,-71.061642
Wednesday,42.30482,-71.06104
Wednesday,42.30472,-71.06101
